company_name,order_time,product_name,price,quantity,total_price,customer_count,day_of_week,hour
Oqtepa Lavash,2026-03-07 16:07:29,Hot-dog,15500,4,62000,2,Saturday,16
Oqtepa Lavash,2026-03-01 21:57:02,Lavash,28000,1,28000,2,Sunday,21
Max Way,2026-03-13 20:34:59,Hot-dog,18000,1,18000,2,Friday,20
Max Way,2026-03-03 08:42:43,Lavash,24000,1,24000,2,Tuesday,8
Feed Up,2026-03-06 07:14:08,Lavash,34500,3,103500,1,Friday,7
KFC,2026-03-08 18:02:56,Burger,27000,1,27000,1,Sunday,18
Oqtepa Lavash,2026-03-19 09:57:47,Pizza,33000,1,33000,1,Thursday,9
Max Way,2026-03-20 13:32:07,Lavash,25500,3,76500,3,Friday,13
Oqtepa Lavash,2026-03-14 19:38:00,Fries,16000,1,16000,1,Saturday,19
Max Way,2026-03-20 13:14:49,Fries,15000,1,15000,1,Friday,13
Max Way,2026-03-18 21:21:13,Lavash,34000,4,136000,1,Wednesday,21
Max Way,2026-03-03 16:17:49,Burger,24000,1,24000,1,Tuesday,16
Oqtepa Lavash,2026-02-26 11:20:10,Hot-dog,23500,1,23500,3,Thursday,11
Oqtepa Lavash,2026-03-12 11:28:39,Lavash,31500,1,31500,1,Thursday,11
Max Way,2026-02-26 13:17:42,Lavash,28500,4,114000,1,Thursday,13
Max Way,2026-03-19 00:31:57,Burger,27000,2,54000,1,Thursday,0
Max Way,2026-03-25 08:11:36,Burger,22500,1,22500,2,Wednesday,8
Feed Up,2026-03-08 07:10:04,Lavash,27000,1,27000,1,Sunday,7
Evos,2026-02-27 20:38:02,Burger,33500,1,33500,1,Friday,20
Oqtepa Lavash,2026-03-17 17:53:17,Lavash,31500,3,94500,2,Tuesday,17
Oqtepa Lavash,2026-03-06 12:51:54,Pizza,37000,2,74000,3,Friday,12
Max Way,2026-03-16 07:57:50,Cola,18000,1,18000,1,Monday,7
KFC,2026-03-07 12:43:05,Pizza,33500,2,67000,2,Saturday,12
Evos,2026-03-01 23:54:17,Lavash,29000,3,87000,1,Sunday,23
KFC,2026-03-09 07:55:21,Burger,26000,1,26000,1,Monday,7
Evos,2026-03-14 19:28:27,Burger,31500,1,31500,3,Saturday,19
Max Way,2026-03-20 04:56:09,Cola,17500,1,17500,1,Friday,4
KFC,2026-03-04 13:55:10,Burger,36000,2,72000,1,Wednesday,13
Feed Up,2026-02-28 21:40:37,Hot-dog,17500,2,35000,1,Saturday,21
Max Way,2026-03-08 14:11:29,Hot-dog,17500,2,35000,2,Sunday,14
Evos,2026-03-07 13:43:40,Pizza,30000,1,30000,3,Saturday,13
Evos,2026-03-05 14:42:27,Fries,16500,3,49500,2,Thursday,14
Oqtepa Lavash,2026-03-14 11:43:29,Burger,29500,2,59000,1,Saturday,11
KFC,2026-03-17 08:15:38,Burger,24000,2,48000,1,Tuesday,8
Max Way,2026-03-21 09:15:21,Burger,29000,4,116000,2,Saturday,9
Feed Up,2026-03-16 05:06:26,Cola,16500,1,16500,1,Monday,5
Evos,2026-03-23 07:25:44,Lavash,27000,1,27000,2,Monday,7
Oqtepa Lavash,2026-03-09 13:51:55,Cola,17000,2,34000,1,Monday,13
Evos,2026-02-27 11:23:23,Burger,25500,3,76500,2,Friday,11
Feed Up,2026-03-23 21:05:04,Lavash,25500,2,51000,1,Monday,21
Max Way,2026-03-14 14:18:10,Burger,24500,2,49000,1,Saturday,14
Oqtepa Lavash,2026-03-21 12:32:07,Fries,22000,2,44000,1,Saturday,12
Evos,2026-03-09 19:41:39,Cola,15500,4,62000,2,Monday,19
Oqtepa Lavash,2026-03-23 23:11:16,Pizza,37000,3,111000,1,Monday,23
Max Way,2026-03-14 14:48:41,Pizza,39000,3,117000,1,Saturday,14
KFC,2026-03-07 08:23:41,Lavash,25000,3,75000,1,Saturday,8
Oqtepa Lavash,2026-03-02 18:15:03,Fries,17500,5,87500,2,Monday,18
Max Way,2026-03-20 23:01:46,Lavash,32000,1,32000,1,Friday,23
Feed Up,2026-03-05 14:40:43,Fries,21500,5,107500,3,Thursday,14
Oqtepa Lavash,2026-03-27 17:58:17,Hot-dog,21500,1,21500,1,Friday,17
KFC,2026-03-19 12:55:38,Burger,35000,1,35000,1,Thursday,12
Oqtepa Lavash,2026-03-21 19:50:04,Lavash,32000,4,128000,1,Saturday,19
KFC,2026-03-07 13:54:49,Lavash,28000,2,56000,1,Saturday,13
Evos,2026-03-02 00:46:12,Lavash,25000,2,50000,1,Monday,0
Evos,2026-03-24 14:35:59,Lavash,33500,2,67000,2,Tuesday,14
Feed Up,2026-03-04 08:59:11,Burger,23500,2,47000,2,Wednesday,8
Oqtepa Lavash,2026-03-14 09:02:54,Hot-dog,22000,2,44000,2,Saturday,9
Max Way,2026-03-20 13:56:16,Fries,16000,1,16000,1,Friday,13
Evos,2026-03-22 08:25:00,Lavash,34000,2,68000,2,Sunday,8
Evos,2026-03-14 13:45:22,Hot-dog,24000,2,48000,1,Saturday,13
Feed Up,2026-03-15 20:17:29,Burger,32000,3,96000,2,Sunday,20
Evos,2026-03-12 19:32:10,Hot-dog,24000,1,24000,1,Thursday,19
Max Way,2026-03-17 16:34:54,Pizza,33000,2,66000,1,Tuesday,16
Oqtepa Lavash,2026-02-28 12:13:38,Hot-dog,19000,3,57000,1,Saturday,12
Oqtepa Lavash,2026-03-22 11:03:15,Hot-dog,20000,5,100000,1,Sunday,11
Evos,2026-03-08 14:26:39,Lavash,34000,5,170000,1,Sunday,14
Evos,2026-03-04 12:29:58,Pizza,36000,1,36000,1,Wednesday,12
KFC,2026-02-28 07:18:08,Hot-dog,21000,1,21000,1,Saturday,7
Oqtepa Lavash,2026-03-24 14:56:50,Pizza,32000,4,128000,1,Tuesday,14
Oqtepa Lavash,2026-03-27 16:14:20,Burger,34500,2,69000,1,Friday,16
KFC,2026-03-11 13:46:37,Pizza,35000,1,35000,1,Wednesday,13
Feed Up,2026-03-25 19:20:29,Cola,15500,2,31000,2,Wednesday,19
Max Way,2026-03-19 18:47:09,Hot-dog,20000,1,20000,1,Thursday,18
Oqtepa Lavash,2026-03-14 11:29:50,Fries,19500,4,78000,1,Saturday,11
Max Way,2026-03-21 20:54:30,Fries,19500,3,58500,3,Saturday,20
Max Way,2026-03-20 23:20:56,Pizza,32500,1,32500,2,Friday,23
Max Way,2026-03-15 21:39:03,Pizza,32000,1,32000,1,Sunday,21
Max Way,2026-03-10 05:16:48,Lavash,25000,2,50000,2,Tuesday,5
Feed Up,2026-03-09 19:30:56,Burger,32000,1,32000,2,Monday,19
Oqtepa Lavash,2026-03-03 21:55:30,Hot-dog,21000,3,63000,1,Tuesday,21
Max Way,2026-03-07 18:47:10,Burger,22500,1,22500,1,Saturday,18
Evos,2026-03-05 11:26:04,Burger,24000,2,48000,1,Thursday,11
Max Way,2026-03-13 17:57:22,Burger,28000,3,84000,2,Friday,17
Evos,2026-03-26 06:05:51,Lavash,30000,1,30000,1,Thursday,6
Feed Up,2026-03-17 06:52:23,Hot-dog,19500,1,19500,1,Tuesday,6
Oqtepa Lavash,2026-03-21 13:42:11,Burger,22500,2,45000,3,Saturday,13
Evos,2026-03-14 04:10:43,Burger,24000,1,24000,1,Saturday,4
Oqtepa Lavash,2026-03-19 13:29:50,Hot-dog,22000,2,44000,2,Thursday,13
Oqtepa Lavash,2026-03-08 12:19:21,Cola,17000,4,68000,1,Sunday,12
Feed Up,2026-03-15 19:44:16,Burger,28000,2,56000,2,Sunday,19
Evos,2026-03-01 17:36:20,Fries,17500,1,17500,2,Sunday,17
Max Way,2026-03-01 18:12:41,Hot-dog,16000,1,16000,2,Sunday,18
Feed Up,2026-03-17 12:47:50,Burger,22500,2,45000,1,Tuesday,12
Evos,2026-03-21 13:24:28,Burger,31000,3,93000,1,Saturday,13
Feed Up,2026-03-07 20:30:27,Hot-dog,17500,1,17500,3,Saturday,20
Feed Up,2026-03-14 11:16:42,Cola,15500,2,31000,2,Saturday,11
Feed Up,2026-02-27 15:03:27,Burger,32000,4,128000,3,Friday,15
Oqtepa Lavash,2026-03-02 19:49:23,Pizza,38000,2,76000,1,Monday,19
KFC,2026-03-14 14:33:49,Lavash,32500,2,65000,1,Saturday,14
Max Way,2026-03-15 21:53:38,Fries,17500,5,87500,1,Sunday,21
KFC,2026-02-28 18:37:17,Pizza,35000,4,140000,1,Saturday,18
Feed Up,2026-03-10 19:09:15,Cola,18000,2,36000,1,Tuesday,19
Evos,2026-03-07 09:56:56,Burger,34000,2,68000,1,Saturday,9
Evos,2026-03-21 14:30:48,Fries,18500,2,37000,1,Saturday,14
Evos,2026-03-07 13:02:47,Fries,22000,2,44000,2,Saturday,13
Oqtepa Lavash,2026-03-16 12:02:47,Lavash,26000,4,104000,2,Monday,12
Evos,2026-03-17 13:57:45,Hot-dog,15500,4,62000,1,Tuesday,13
Oqtepa Lavash,2026-02-27 11:26:06,Fries,16500,3,49500,1,Friday,11
Max Way,2026-03-21 19:24:56,Pizza,34000,2,68000,1,Saturday,19
Evos,2026-03-16 18:45:58,Burger,28000,4,112000,2,Monday,18
KFC,2026-03-24 12:05:22,Burger,23500,2,47000,2,Tuesday,12
Max Way,2026-03-08 19:07:44,Burger,32000,2,64000,1,Sunday,19
Oqtepa Lavash,2026-03-09 23:57:19,Fries,15000,2,30000,1,Monday,23
KFC,2026-03-09 01:36:56,Burger,33500,1,33500,2,Monday,1
Evos,2026-03-04 15:26:12,Fries,16000,1,16000,3,Wednesday,15
Feed Up,2026-03-08 16:04:37,Burger,26000,1,26000,1,Sunday,16
KFC,2026-03-11 19:19:35,Fries,21500,3,64500,2,Wednesday,19
Max Way,2026-03-13 15:52:32,Pizza,40000,2,80000,1,Friday,15
Evos,2026-03-25 05:10:31,Pizza,40000,1,40000,2,Wednesday,5
Oqtepa Lavash,2026-03-27 10:22:52,Fries,19500,3,58500,1,Friday,10
Evos,2026-03-01 14:25:37,Lavash,35000,3,105000,1,Sunday,14
Oqtepa Lavash,2026-03-20 07:52:32,Cola,18000,2,36000,1,Friday,7
KFC,2026-03-13 18:14:51,Lavash,30000,1,30000,2,Friday,18
Evos,2026-03-03 13:13:41,Lavash,35500,2,71000,1,Tuesday,13
Oqtepa Lavash,2026-03-02 16:19:51,Hot-dog,16000,1,16000,1,Monday,16
Evos,2026-02-27 20:10:30,Cola,15500,1,15500,2,Friday,20
Oqtepa Lavash,2026-03-19 12:44:24,Burger,28500,3,85500,1,Thursday,12
KFC,2026-03-08 13:07:35,Lavash,32000,3,96000,1,Sunday,13
Feed Up,2026-03-14 18:27:54,Fries,21500,3,64500,2,Saturday,18
Oqtepa Lavash,2026-03-09 09:04:35,Pizza,35000,1,35000,2,Monday,9
Max Way,2026-02-28 18:10:32,Lavash,36000,1,36000,1,Saturday,18
Max Way,2026-03-04 13:24:25,Fries,16500,2,33000,2,Wednesday,13
Max Way,2026-03-13 17:10:26,Burger,32000,2,64000,1,Friday,17
Evos,2026-03-18 16:45:11,Lavash,34500,3,103500,1,Wednesday,16
Feed Up,2026-03-12 11:40:44,Fries,16500,3,49500,1,Thursday,11
Evos,2026-03-20 08:44:28,Hot-dog,20000,2,40000,2,Friday,8
Max Way,2026-03-22 20:46:15,Burger,23500,2,47000,1,Sunday,20
Max Way,2026-02-28 18:49:25,Burger,32500,1,32500,2,Saturday,18
Max Way,2026-03-15 14:10:51,Hot-dog,23000,1,23000,1,Sunday,14
Evos,2026-03-19 12:17:37,Lavash,31000,2,62000,1,Thursday,12
Max Way,2026-03-19 13:22:28,Lavash,30500,4,122000,1,Thursday,13
Feed Up,2026-03-01 21:48:24,Lavash,25500,4,102000,2,Sunday,21
Max Way,2026-03-14 20:56:54,Hot-dog,17000,2,34000,1,Saturday,20
Oqtepa Lavash,2026-03-03 20:52:16,Hot-dog,20000,2,40000,2,Tuesday,20
Feed Up,2026-02-28 20:58:34,Fries,19000,4,76000,1,Saturday,20
Oqtepa Lavash,2026-03-26 21:45:57,Hot-dog,24000,4,96000,2,Thursday,21
Max Way,2026-03-20 14:09:13,Hot-dog,24000,3,72000,3,Friday,14
KFC,2026-03-25 15:12:24,Burger,22000,4,88000,1,Wednesday,15
Oqtepa Lavash,2026-03-11 13:06:35,Lavash,36000,1,36000,1,Wednesday,13
Evos,2026-03-14 23:28:08,Burger,22000,3,66000,1,Saturday,23
KFC,2026-03-16 11:35:06,Lavash,25000,1,25000,2,Monday,11
Max Way,2026-03-22 13:14:28,Burger,27000,5,135000,1,Sunday,13
Oqtepa Lavash,2026-03-05 11:57:24,Burger,33500,2,67000,1,Thursday,11
Max Way,2026-03-18 12:42:54,Pizza,35000,2,70000,1,Wednesday,12
Feed Up,2026-03-09 14:20:16,Lavash,30000,3,90000,1,Monday,14
Evos,2026-03-19 00:47:21,Burger,30500,5,152500,2,Thursday,0
Max Way,2026-03-26 18:03:48,Burger,33000,2,66000,1,Thursday,18
Max Way,2026-03-02 11:06:08,Lavash,33000,3,99000,1,Monday,11
Feed Up,2026-03-06 14:32:57,Lavash,24500,3,73500,1,Friday,14
Max Way,2026-03-22 19:24:07,Burger,32000,2,64000,1,Sunday,19
KFC,2026-02-28 15:03:56,Lavash,24500,2,49000,1,Saturday,15
Feed Up,2026-03-10 19:14:40,Lavash,28500,3,85500,1,Tuesday,19
KFC,2026-03-04 15:02:35,Hot-dog,19000,1,19000,1,Wednesday,15
Max Way,2026-03-08 06:14:09,Cola,15000,1,15000,1,Sunday,6
Oqtepa Lavash,2026-03-14 11:50:45,Cola,15500,2,31000,1,Saturday,11
Evos,2026-03-17 10:22:38,Fries,17000,4,68000,1,Tuesday,10
Oqtepa Lavash,2026-03-06 20:20:36,Pizza,37000,2,74000,2,Friday,20
Max Way,2026-03-04 19:15:35,Hot-dog,23500,3,70500,2,Wednesday,19
Feed Up,2026-03-10 23:24:53,Burger,27000,4,108000,1,Tuesday,23
Feed Up,2026-03-22 21:49:53,Fries,17000,1,17000,1,Sunday,21
Max Way,2026-03-14 14:18:18,Cola,17500,3,52500,1,Saturday,14
Max Way,2026-03-09 09:48:36,Burger,28500,2,57000,2,Monday,9
KFC,2026-03-02 19:15:32,Hot-dog,17500,4,70000,1,Monday,19
Oqtepa Lavash,2026-02-28 12:14:14,Burger,25000,1,25000,1,Saturday,12
Oqtepa Lavash,2026-03-22 13:28:31,Burger,24000,2,48000,3,Sunday,13
KFC,2026-03-14 16:48:02,Fries,21500,1,21500,3,Saturday,16
Max Way,2026-03-10 19:17:02,Cola,16000,2,32000,2,Tuesday,19
Evos,2026-02-26 13:24:28,Pizza,37500,2,75000,1,Thursday,13
Feed Up,2026-03-20 13:59:11,Lavash,30000,1,30000,2,Friday,13
Oqtepa Lavash,2026-03-09 15:26:30,Lavash,28000,3,84000,1,Monday,15
KFC,2026-03-11 19:22:28,Burger,31500,5,157500,1,Wednesday,19
KFC,2026-03-14 22:20:08,Fries,20500,2,41000,2,Saturday,22
Max Way,2026-03-18 20:23:06,Cola,18000,4,72000,2,Wednesday,20
Oqtepa Lavash,2026-03-24 19:34:55,Burger,33000,1,33000,1,Tuesday,19
Oqtepa Lavash,2026-03-27 17:03:42,Burger,35000,3,105000,2,Friday,17
Max Way,2026-03-14 14:13:04,Cola,18000,2,36000,1,Saturday,14
Oqtepa Lavash,2026-03-20 12:27:03,Lavash,27500,4,110000,1,Friday,12
KFC,2026-03-03 11:13:49,Burger,26500,1,26500,2,Tuesday,11
Feed Up,2026-03-21 13:21:04,Lavash,29000,4,116000,2,Saturday,13
KFC,2026-03-25 17:25:12,Fries,19000,2,38000,2,Wednesday,17
Evos,2026-03-06 18:55:58,Lavash,26000,2,52000,1,Friday,18
Max Way,2026-03-08 09:59:44,Hot-dog,23000,4,92000,1,Sunday,9
Feed Up,2026-03-05 13:51:11,Cola,15500,2,31000,1,Thursday,13
KFC,2026-03-27 13:48:28,Burger,27500,2,55000,1,Friday,13
Feed Up,2026-03-01 16:11:46,Lavash,33000,5,165000,1,Sunday,16
KFC,2026-03-25 18:08:32,Cola,18000,3,54000,2,Wednesday,18
KFC,2026-03-03 11:37:16,Fries,21500,3,64500,3,Tuesday,11
Oqtepa Lavash,2026-03-06 20:39:10,Burger,32000,2,64000,1,Friday,20
Feed Up,2026-03-05 00:56:14,Lavash,29500,2,59000,1,Thursday,0
Feed Up,2026-03-01 13:20:42,Lavash,28500,4,114000,1,Sunday,13
Feed Up,2026-03-20 21:23:28,Pizza,31500,2,63000,2,Friday,21
Max Way,2026-03-01 10:49:47,Burger,33500,1,33500,1,Sunday,10
KFC,2026-03-14 12:40:13,Burger,31500,2,63000,1,Saturday,12
KFC,2026-03-25 10:01:36,Fries,16000,4,64000,1,Wednesday,10
Evos,2026-03-16 11:29:59,Pizza,33000,2,66000,1,Monday,11
Evos,2026-03-14 13:06:30,Lavash,26500,3,79500,3,Saturday,13
Evos,2026-03-04 10:56:25,Hot-dog,19500,2,39000,1,Wednesday,10
KFC,2026-03-17 11:05:40,Hot-dog,16000,2,32000,3,Tuesday,11
Evos,2026-03-04 23:02:14,Pizza,31500,1,31500,3,Wednesday,23
Evos,2026-03-21 13:48:09,Burger,30500,2,61000,1,Saturday,13
Evos,2026-03-14 12:39:58,Hot-dog,21000,1,21000,2,Saturday,12
Oqtepa Lavash,2026-02-28 00:19:33,Hot-dog,21500,1,21500,1,Saturday,0
Feed Up,2026-02-27 18:03:11,Burger,34000,4,136000,1,Friday,18
Max Way,2026-03-10 16:21:12,Pizza,38000,4,152000,2,Tuesday,16
Feed Up,2026-03-24 08:19:17,Hot-dog,16000,5,80000,1,Tuesday,8
Max Way,2026-03-06 23:55:59,Pizza,33500,4,134000,1,Friday,23
Evos,2026-03-23 21:17:09,Burger,28500,3,85500,1,Monday,21
Oqtepa Lavash,2026-03-22 01:04:51,Hot-dog,16000,3,48000,1,Sunday,1
Oqtepa Lavash,2026-03-13 02:15:42,Lavash,34500,1,34500,1,Friday,2
Feed Up,2026-03-10 13:16:34,Lavash,29000,1,29000,1,Tuesday,13
Evos,2026-03-21 11:36:48,Lavash,29000,2,58000,2,Saturday,11
Evos,2026-03-21 14:10:18,Pizza,39000,1,39000,1,Saturday,14
KFC,2026-03-17 14:22:50,Burger,27500,1,27500,1,Tuesday,14
Feed Up,2026-03-01 13:25:35,Burger,22000,1,22000,2,Sunday,13
Oqtepa Lavash,2026-03-07 04:20:48,Burger,23500,2,47000,1,Saturday,4
KFC,2026-03-25 06:56:38,Lavash,28500,1,28500,1,Wednesday,6
Feed Up,2026-03-08 19:10:31,Hot-dog,19000,2,38000,2,Sunday,19
KFC,2026-03-04 21:18:03,Lavash,36000,4,144000,3,Wednesday,21
Feed Up,2026-03-12 13:16:13,Fries,19500,2,39000,1,Thursday,13
KFC,2026-03-08 14:12:14,Pizza,30000,2,60000,2,Sunday,14
KFC,2026-03-09 11:08:37,Burger,23000,2,46000,2,Monday,11
Oqtepa Lavash,2026-03-22 21:32:54,Lavash,31500,3,94500,1,Sunday,21
Evos,2026-03-14 21:29:31,Burger,27000,1,27000,1,Saturday,21
Max Way,2026-03-11 18:36:06,Burger,24000,2,48000,1,Wednesday,18
Evos,2026-02-27 18:22:25,Hot-dog,23000,3,69000,1,Friday,18
Oqtepa Lavash,2026-03-09 18:31:48,Cola,15500,2,31000,2,Monday,18
Max Way,2026-03-26 13:14:25,Burger,34000,3,102000,2,Thursday,13
KFC,2026-03-05 09:35:06,Hot-dog,23500,1,23500,1,Thursday,9
Max Way,2026-03-02 20:08:50,Burger,31000,1,31000,1,Monday,20
Evos,2026-03-09 08:38:49,Burger,32500,2,65000,1,Monday,8
Evos,2026-03-10 11:35:59,Fries,15000,1,15000,2,Tuesday,11
Oqtepa Lavash,2026-03-13 13:09:16,Burger,24000,1,24000,1,Friday,13
Oqtepa Lavash,2026-03-15 20:32:14,Lavash,36000,2,72000,1,Sunday,20
Feed Up,2026-03-08 16:08:47,Hot-dog,21000,1,21000,2,Sunday,16
Feed Up,2026-03-15 14:29:56,Lavash,27500,1,27500,2,Sunday,14
Evos,2026-03-21 14:46:19,Lavash,31000,5,155000,1,Saturday,14
Max Way,2026-03-17 20:02:17,Pizza,39000,5,195000,1,Tuesday,20
Feed Up,2026-02-28 12:52:50,Burger,34000,5,170000,1,Saturday,12
Oqtepa Lavash,2026-03-15 07:59:02,Burger,28000,3,84000,1,Sunday,7
Oqtepa Lavash,2026-03-24 14:54:46,Lavash,33000,1,33000,1,Tuesday,14
Feed Up,2026-03-21 18:31:56,Lavash,29000,2,58000,2,Saturday,18
Feed Up,2026-03-22 21:51:06,Lavash,34500,2,69000,2,Sunday,21
Oqtepa Lavash,2026-02-28 18:59:36,Burger,25000,2,50000,1,Saturday,18
Evos,2026-03-07 07:02:16,Burger,32500,2,65000,1,Saturday,7
KFC,2026-03-24 21:24:20,Burger,37000,3,111000,1,Tuesday,21
Evos,2026-03-22 15:07:10,Cola,18000,2,36000,1,Sunday,15
Max Way,2026-03-08 17:16:36,Burger,24000,2,48000,1,Sunday,17
Max Way,2026-03-19 12:35:49,Burger,32500,4,130000,1,Thursday,12
KFC,2026-03-21 11:57:26,Lavash,27000,1,27000,1,Saturday,11
Max Way,2026-02-26 20:27:48,Cola,17000,4,68000,1,Thursday,20
KFC,2026-03-06 12:00:03,Fries,20500,3,61500,1,Friday,12
Oqtepa Lavash,2026-03-01 19:07:03,Burger,35500,1,35500,2,Sunday,19
Oqtepa Lavash,2026-03-12 15:33:47,Cola,15500,1,15500,1,Thursday,15
Max Way,2026-03-21 09:59:13,Burger,30500,1,30500,1,Saturday,9
Max Way,2026-03-15 21:23:07,Fries,21000,4,84000,3,Sunday,21
Max Way,2026-03-09 17:56:20,Lavash,28000,2,56000,3,Monday,17
Max Way,2026-03-22 18:42:46,Fries,16500,5,82500,1,Sunday,18
Evos,2026-03-18 10:37:47,Lavash,35000,1,35000,2,Wednesday,10
Max Way,2026-03-18 14:07:35,Hot-dog,20000,1,20000,1,Wednesday,14
KFC,2026-03-06 11:01:16,Lavash,24500,5,122500,1,Friday,11
Oqtepa Lavash,2026-02-27 08:57:06,Hot-dog,21500,3,64500,2,Friday,8
Oqtepa Lavash,2026-03-21 00:07:09,Lavash,31000,2,62000,2,Saturday,0
KFC,2026-03-10 19:20:00,Lavash,30500,4,122000,2,Tuesday,19
Evos,2026-03-02 18:58:01,Hot-dog,19500,1,19500,1,Monday,18
Evos,2026-03-09 13:59:55,Fries,16000,4,64000,1,Monday,13
Evos,2026-03-05 07:40:14,Burger,24000,1,24000,1,Thursday,7
Oqtepa Lavash,2026-03-01 13:52:18,Fries,18000,3,54000,3,Sunday,13
Max Way,2026-02-27 10:39:01,Cola,16500,3,49500,1,Friday,10
KFC,2026-02-27 20:25:58,Hot-dog,16000,1,16000,1,Friday,20
Max Way,2026-03-04 20:09:50,Cola,18000,3,54000,2,Wednesday,20
KFC,2026-03-10 21:18:41,Burger,22000,1,22000,2,Tuesday,21
Evos,2026-03-26 08:55:26,Lavash,33000,1,33000,1,Thursday,8
KFC,2026-03-13 13:04:29,Cola,17000,3,51000,1,Friday,13
Feed Up,2026-03-26 03:21:28,Lavash,27500,1,27500,1,Thursday,3
KFC,2026-03-14 21:41:35,Burger,34000,1,34000,1,Saturday,21
Oqtepa Lavash,2026-03-07 03:00:47,Burger,33000,3,99000,3,Saturday,3
Evos,2026-03-02 21:02:35,Cola,16500,2,33000,2,Monday,21
Oqtepa Lavash,2026-03-21 12:43:37,Lavash,33000,4,132000,3,Saturday,12
Max Way,2026-03-02 21:35:25,Burger,26500,4,106000,1,Monday,21
Oqtepa Lavash,2026-03-16 12:22:04,Lavash,29500,1,29500,2,Monday,12
Feed Up,2026-03-11 21:04:55,Fries,19500,1,19500,2,Wednesday,21
Evos,2026-02-28 22:29:51,Burger,28000,1,28000,2,Saturday,22
KFC,2026-03-16 18:39:31,Burger,35500,3,106500,1,Monday,18
Feed Up,2026-02-28 11:24:04,Burger,32000,1,32000,2,Saturday,11
Feed Up,2026-03-05 20:08:54,Hot-dog,19000,4,76000,2,Thursday,20
Evos,2026-02-28 23:06:17,Pizza,38000,3,114000,1,Saturday,23
KFC,2026-03-14 11:49:53,Lavash,32500,2,65000,3,Saturday,11
Evos,2026-03-21 12:42:48,Burger,25500,3,76500,2,Saturday,12
Max Way,2026-03-25 11:46:00,Burger,22500,1,22500,1,Wednesday,11
Max Way,2026-03-07 18:32:02,Fries,19000,1,19000,1,Saturday,18
Evos,2026-02-26 23:35:53,Hot-dog,16500,3,49500,2,Thursday,23
Oqtepa Lavash,2026-03-19 12:41:33,Cola,17500,4,70000,1,Thursday,12
KFC,2026-03-16 21:49:15,Pizza,31000,1,31000,2,Monday,21
Max Way,2026-03-23 21:04:10,Burger,31000,4,124000,3,Monday,21
KFC,2026-03-01 08:45:43,Hot-dog,20500,2,41000,2,Sunday,8
Oqtepa Lavash,2026-03-11 19:39:32,Lavash,32500,3,97500,1,Wednesday,19
Feed Up,2026-03-15 20:24:00,Hot-dog,24000,1,24000,1,Sunday,20
Evos,2026-03-20 12:43:22,Fries,18500,3,55500,2,Friday,12
KFC,2026-03-12 20:32:40,Burger,25000,1,25000,1,Thursday,20
Max Way,2026-02-28 11:32:36,Burger,34500,1,34500,1,Saturday,11
Oqtepa Lavash,2026-03-08 20:45:59,Lavash,33000,4,132000,1,Sunday,20
Feed Up,2026-03-22 02:09:17,Hot-dog,23500,4,94000,1,Sunday,2
Evos,2026-02-28 11:55:36,Lavash,29500,3,88500,3,Saturday,11
Oqtepa Lavash,2026-03-14 08:47:00,Lavash,35000,1,35000,1,Saturday,8
Max Way,2026-03-26 14:23:17,Burger,30500,4,122000,2,Thursday,14
Oqtepa Lavash,2026-03-14 21:07:37,Burger,27500,1,27500,1,Saturday,21
Oqtepa Lavash,2026-03-02 18:38:26,Pizza,32000,5,160000,1,Monday,18
Evos,2026-03-14 07:11:30,Lavash,29000,1,29000,1,Saturday,7
Max Way,2026-03-15 19:22:21,Pizza,40000,5,200000,2,Sunday,19
KFC,2026-02-27 21:50:59,Hot-dog,17000,4,68000,1,Friday,21
Feed Up,2026-03-17 02:08:36,Burger,31000,2,62000,3,Tuesday,2
Evos,2026-03-20 11:29:14,Burger,33500,3,100500,1,Friday,11
Feed Up,2026-03-06 11:04:01,Fries,20500,1,20500,3,Friday,11
KFC,2026-03-14 20:47:27,Lavash,31000,4,124000,2,Saturday,20
Feed Up,2026-03-12 19:30:30,Burger,26000,3,78000,2,Thursday,19
Evos,2026-02-28 00:14:32,Pizza,34000,1,34000,1,Saturday,0
Max Way,2026-03-21 17:28:30,Burger,37000,3,111000,2,Saturday,17
Max Way,2026-03-25 21:09:08,Lavash,29000,1,29000,1,Wednesday,21
Max Way,2026-03-01 20:31:30,Lavash,31000,3,93000,1,Sunday,20
Evos,2026-03-07 09:06:42,Burger,33000,1,33000,1,Saturday,9
Feed Up,2026-03-10 03:45:24,Burger,28000,2,56000,1,Tuesday,3
Oqtepa Lavash,2026-03-12 20:55:19,Hot-dog,17500,3,52500,1,Thursday,20
KFC,2026-03-11 21:40:44,Pizza,39000,3,117000,1,Wednesday,21
Max Way,2026-03-07 19:03:56,Hot-dog,21000,2,42000,3,Saturday,19
KFC,2026-03-02 12:08:41,Hot-dog,15500,1,15500,3,Monday,12
Oqtepa Lavash,2026-03-22 18:45:41,Burger,37000,2,74000,1,Sunday,18
KFC,2026-03-11 18:04:33,Burger,35500,1,35500,1,Wednesday,18
Feed Up,2026-03-23 12:45:18,Fries,21000,2,42000,3,Monday,12
Max Way,2026-02-28 18:21:47,Hot-dog,22000,1,22000,3,Saturday,18
Oqtepa Lavash,2026-02-28 11:13:31,Pizza,37500,2,75000,1,Saturday,11
Max Way,2026-03-21 12:53:22,Burger,31000,3,93000,1,Saturday,12
